label	url
HSBC GIF Chinese Equity	/fonds/wkn/972629
HSBC GIF Economic Scale Index Global Equity	/fonds/wkn/974462
HSBC GIF Economic Scale Index Japan Equity	/fonds/wkn/260625
HSBC GIF Economic Scale Index Japan Equity	/fonds/wkn/973761
HSBC GIF Economic Scale Index Japan Equity	/fonds/wkn/255452
HSBC GIF Economic Scale Index US Equity	/fonds/wkn/263243
HSBC GIF Economic Scale Index US Equity	/fonds/wkn/120192
HSBC GIF Economic Scale Index US Equity	/fonds/wkn/974464
HSBC GIF Euro Bond	/fonds/wkn/120858
HSBC GIF Euro Bond	/fonds/wkn/120859
HSBC GIF Euro Credit Bond	/fonds/wkn/120452
HSBC GIF Euro Credit Bond	/fonds/wkn/120454
HSBC GIF Euro High Yield Bond	/fonds/wkn/120851
HSBC GIF Euro High Yield Bond	/fonds/wkn/120850
HSBC GIF Euro Reserve	/fonds/wkn/120866
HSBC GIF Euro Reserve	/fonds/wkn/120180
HSBC GIF Euroland Equity	/fonds/wkn/120204
HSBC MSCI BRAZIL ETF (A)	/fonds/wkn/A1C22N
HSBC MSCI EM Far East UCITS ETF	/fonds/wkn/A1C22Q
HSBC MSCI PACIFIC EX JAPAN UCITS ETF	/fonds/wkn/A1C22P
HSBC Trinkaus Aktienstrukturen Europa	/fonds/wkn/724591
HSBC Trinkaus Discountstrukturen	/fonds/wkn/A0JDCK
HSBC Trinkaus German Equity	/fonds/wkn/848980
HSBC Trinkaus Kurzlaeufer	/fonds/wkn/532455
HSBC Trinkaus Multi Markets Select	/fonds/wkn/A0RAD6
HSBC Trinkaus Rendite Substanz	/fonds/wkn/A0MMTQ
Ignis International Argonaut Pan European Alpha Fund	/fonds/wkn/A0MZR6
India	/fonds/wkn/A0ERQB
ING (L) Invest Emerging Markets High Dividend	/fonds/wkn/A0MR02
ING (L) Invest Energy	/fonds/wkn/657661
ING (L) Invest Energy	/fonds/wkn/657662
ING (L) Invest Europe Opportunities	/fonds/wkn/A0MLRH
ING (L) Invest Global Opportunities	/fonds/wkn/A0LG8Q
ING (L) Invest Japan	/fonds/wkn/989482
ING (L) Invest Latin America	/fonds/wkn/989470
ING (L) Invest Materials	/fonds/wkn/657652
ING (L) Invest Prestige & Luxe	/fonds/wkn/664641
ING (L) Invest US (Enhanced Core Concentrated)	/fonds/wkn/989480
ING L INVEST INDUSTRIALS P CAP	/fonds/wkn/750457
INKA Rendite Strategie Plus	/fonds/wkn/A0JDP8
Inovesta Classic OP	/fonds/wkn/511749
Inovesta Opportunity OP	/fonds/wkn/511751
INTECH US RISK MANAGED CORE FUND A EURO	/fonds/wkn/260657
INTECH US RISK MANAGED CORE FUND A USD	/fonds/wkn/260656
INTER ImmoProfil 	/fonds/wkn/982006
INTERBOND	/fonds/wkn/971151
International Asset Management Fund - Provita World Fund	/fonds/wkn/A0D84R
INTERNATIONAL ASSET MANAGEMENT FUND FLEXIBLE VALUE	/fonds/wkn/A0D85H
International Health Care Portfolio	/fonds/wkn/974522
Invesco Absolute Return Bond Fund	/fonds/wkn/933797
Invesco ASEAN Equity Fund	/fonds/wkn/972231
Invesco Asia Infrastructure Fund	/fonds/wkn/A0JKJC
Invesco Asia Opportunities Equity Fund	/fonds/wkn/986881
Invesco Asian Equity Fund	/fonds/wkn/986589
Invesco Bond Fund	/fonds/wkn/972235
Invesco Capital Shield 90 (EUR) Fund	/fonds/wkn/260856
Invesco Continental European Equity Fund	/fonds/wkn/A0BL7Y
Invesco Continental European Small Cap Equity Fund	/fonds/wkn/972448
Invesco Emerging Europe Equity Fund	/fonds/wkn/973790
Invesco Emerging Markets Bond Fund	/fonds/wkn/564721
Invesco Emerging Markets Equity Fund	/fonds/wkn/972249
Invesco Energy Fund	/fonds/wkn/658697
Invesco Euro Corporate Bond Fund	/fonds/wkn/A0J20H
Invesco Euro Reserve Fund	/fonds/wkn/933799
Invesco European Bond Fund	/fonds/wkn/986051
Invesco European Growth Equity Fund	/fonds/wkn/A0B6Q9
Invesco Global Dynamik Fonds	/fonds/wkn/847046
Invesco Global Equity Income Fund	/fonds/wkn/A1JDBL
Invesco Global Health Care Fund	/fonds/wkn/973547
Invesco Global Health Care Fund	/fonds/wkn/973548
Invesco Global High Income Fund	/fonds/wkn/973168
Invesco Global Leisure Fund	/fonds/wkn/974035
Invesco Global Small Cap Equity Fund	/fonds/wkn/987084
Invesco Global Structured Equity Fund	/fonds/wkn/A0LELN
Invesco Global Technology Fund	/fonds/wkn/972460
Invesco Global Technology Fund	/fonds/wkn/972459
Invesco Greater China Equity Fund	/fonds/wkn/973792
Invesco India Equity Fund	/fonds/wkn/A0LF47
Invesco Japanese Equity Fund	/fonds/wkn/972452
Invesco Korean Equity Fund	/fonds/wkn/986695
Invesco Pacific Equity Fund	/fonds/wkn/972247
Invesco Pan European Equity Fund	/fonds/wkn/973788
Invesco Pan European Equity Fund	/fonds/wkn/A0QZZQ
Invesco Pan European High Income Fund	/fonds/wkn/A0J20E
Invesco Pan European High Income Fund	/fonds/wkn/A0J20D
Invesco Pan European Small Cap Equity Fund	/fonds/wkn/973789
Invesco Pan European Structured Equity Fund	/fonds/wkn/796421
Invesco Pan European Structured Equity Fund	/fonds/wkn/796422
Invesco PRC Equity Fund	/fonds/wkn/974759
Invesco PRC Equity Fund	/fonds/wkn/974760
Invesco UK Equity Fund	/fonds/wkn/791605
Invesco UK Investment Grade Bond Fund	/fonds/wkn/A0LELM
Invesco Umwelt und Nachhaltigkeits Fonds	/fonds/wkn/847047
Invesco US Structured Equity Fund	/fonds/wkn/692197
Invesco USD Reserve Fund	/fonds/wkn/973787
INVESTMENT VARIO POOL GLOBAL WERTE	/fonds/wkn/779358
iShares Asia Property Yield UCITS ETF	/fonds/wkn/A0LEQL
iShares ATX (DE)	/fonds/wkn/A0D8Q2
iShares DAX (DE)	/fonds/wkn/593393
iShares DivDAX (DE)	/fonds/wkn/263527
iShares DJ Asia Pacific Select Dividend 30 (DE)	/fonds/wkn/A0H074
iShares DJ China Offshore 50 (DE)	/fonds/wkn/A0F5UE
iShares DJ EURO STOXX (DE)	/fonds/wkn/A0D8Q0
iShares DJ EURO STOXX 50 (DE)	/fonds/wkn/593395
iShares DJ EURO STOXX Banks (DE)	/fonds/wkn/628930
iShares DJ EURO STOXX Select Dividend 30 (DE)	/fonds/wkn/263528
iShares DJ EURO STOXX Sustainability 40 (DE)	/fonds/wkn/A0F5UG
iShares DJ EURO STOXX Telecommunications (DE)	/fonds/wkn/628931
iShares DJ Global Titans 50 (DE)	/fonds/wkn/628938
iShares DJ Industrial Average (DE)	/fonds/wkn/628939
iShares DJ STOXX 50 (DE)	/fonds/wkn/593394
iShares DJ STOXX 600 (DE)	/fonds/wkn/263530
iShares DJ STOXX Global Select Dividend 100 (DE)	/fonds/wkn/A0F5UH
iShares DJ STOXX Large 200 (DE)	/fonds/wkn/593398
iShares DJ STOXX Mid 200 (DE)	/fonds/wkn/593399
iShares DJ STOXX Select Dividend 30 (DE)	/fonds/wkn/263529
iShares DJ STOXX Small 200 (DE)	/fonds/wkn/A0D8QZ
iShares DJ US Select Dividend (DE)	/fonds/wkn/A0D8Q4
iShares Dow Jones-UBS Commodity Swap (DE)	/fonds/wkn/A0H072
iShares eb.rexx Government Germany (DE)	/fonds/wkn/628946
iShares eb.rexx Government Germany 1 5-2 5 (DE)	/fonds/wkn/628947
iShares eb.rexx Government Germany 10 5 (DE)	/fonds/wkn/A0D8Q3
iShares eb.rexx Government Germany 2 5-5 5 (DE)	/fonds/wkn/628948
iShares eb.rexx Government Germany 5 5-10 5 (DE)	/fonds/wkn/628949
iShares eb.rexx Jumbo Pfandbriefe (DE)	/fonds/wkn/263526
iShares Euro Government Bond 15-30yr UCITS ETF	/fonds/wkn/A0LGP5
iShares Euro Government Bond 3-5yr UCITS ETF	/fonds/wkn/A0LGP6
iShares Euro Government Bond 7-10yr UCITS ETF	/fonds/wkn/A0LGQA
iShares Euro Ultrashort Bond UCITS ETF	/fonds/wkn/A1W375
iShares Global Infrastructure UCITS ETF	/fonds/wkn/A0LEW9
iShares iBoxx Liquid Sovereigns Capped 1.5-10.5 (DE)	/fonds/wkn/A0H078
iShares iBoxx Liquid Sovereigns Capped 1.5-2.5 (DE)	/fonds/wkn/A0H079
iShares MSCI Australia UCITS ETF 	/fonds/wkn/A0YJ80
iShares MSCI Europe UCITS ETF (Dist)	/fonds/wkn/A0MZWQ
iShares MSCI South Africa UCITS ETF 	/fonds/wkn/A0YJ8Y
iShares MSCI Turkey UCITS ETF	/fonds/wkn/A0LEW5
iShares Treasury Bond 7-10yr UCITS ETF	/fonds/wkn/A0LGP4
iShares US Property Yield UCITS ETF	/fonds/wkn/A0LEW6
iShares USD High Yield Corporate Bond UCITS ETF	/fonds/wkn/A1H5UN
J 0 Hambro Capital Management Continental European Fund 	/fonds/wkn/A0BLYL
J 0 Hambro Capital Management Continental European Fund 	/fonds/wkn/768893
J 0 Hambro Capital Management European Select Values Fund	/fonds/wkn/A0BLYT
J 0 Hambro Capital Management European Select Values Fund 	/fonds/wkn/A0BLYU
J 0 Hambro Capital Management Japan Fund	/fonds/wkn/A0DPQW
Janus Flexible Income Fund	/fonds/wkn/933862
Janus Global Life Sciences Fund	/fonds/wkn/935591
Janus Opportunistic Alpha Fund	/fonds/wkn/921641
Janus Opportunistic Alpha Fund	/fonds/wkn/933841
Janus US Research Fund	/fonds/wkn/983738
Janus US Research Fund	/fonds/wkn/983739
Janus US Twenty Fund	/fonds/wkn/921652
Janus US Twenty Fund	/fonds/wkn/933845
Japan Fund	/fonds/wkn/987657
JAPANESE EQUITY FUND	/fonds/wkn/989227
JF ASEAN EQUITY A ACC EUR	/fonds/wkn/A0X9HA
JF ASIA ALPHA PLUS A ACC USD	/fonds/wkn/A0DNC7
JF CHINA A ACC USD	/fonds/wkn/A0DQHV
JF CHINA D ACC USD	/fonds/wkn/603260
JF INDIA D ACC USD 	/fonds/wkn/603261
JF JAPAN EQUITY A ACC JPY	/fonds/wkn/A0HMAV
JPM AFRICA EQUITY A ACC USD	/fonds/wkn/A0NH54
JPM AGGREGATE BOND A ACC EUR HEDGED 	/fonds/wkn/A0X8TE
JPM America Equity Fund (dist)	/fonds/wkn/971603
JPM China A (dist) - USD	/fonds/wkn/973778
JPM Eastern Europe Equity A (dist) - EUR	/fonds/wkn/973802
JPM EASTERN EUROPE EQUITY D ACC EUR	/fonds/wkn/602961
JPM Emerging Europe Middle East and Africa Equity Fund(dist)	/fonds/wkn/986951
JPM Emerging Markets Debt A (inc) - EUR	/fonds/wkn/986706
JPM Emerging Markets Equity Fund	/fonds/wkn/973678
JPM EMERGING MARKETS VALUE A ACC USD	/fonds/wkn/A0RPE4
JPM EMERGING MIDDLE EAST EQUITY D ACC USD 	/fonds/wkn/603005
JPM EURO CORPORATE BOND A ACC EUR	/fonds/wkn/A0RFAX
JPM EUROLAND EQUITY A ACC EUR	/fonds/wkn/A0DQHZ
JPM Euroland Equity Fund (dist)	/fonds/wkn/971604
JPM EUROPE DYNAMIC A ACC EUR	/fonds/wkn/A0DQH1
JPM Europe Dynamic Fund	/fonds/wkn/580674
JPM EUROPE DYNAMIC SMALL CAP A ACC EUR	/fonds/wkn/A0DQBY
JPM EUROPE EQUITY A ACC EUR 	/fonds/wkn/A0DQH2
JPM EUROPE EQUITY A ACC USD	/fonds/wkn/602967
JPM EUROPE EQUITY D ACC EUR	/fonds/wkn/602968
JPM Europe Equity Fund (dist)	/fonds/wkn/971605
JPM Europe High Yield Bond Fund (inc)	/fonds/wkn/989081
JPM Europe Small Cap Fund	/fonds/wkn/973679
JPM EUROPE STRATEGIC DIVIDEND A ACC EUR	/fonds/wkn/A0D8M3
JPM EUROPE STRATEGIC GROWTH A ACC EUR	/fonds/wkn/A0DQH4
JPM Germany Equity Fund	/fonds/wkn/939859
JPMorgan Investment Funds - Global Balanced Fund	/fonds/wkn/A1W3P2
JPMorgan Liquidity Funds - US Dollar Liquidity Fund	/fonds/wkn/974787
JSS EmergingSar - Global	/fonds/wkn/986019
JSS GlobalSar - Balanced (EUR)	/fonds/wkn/974406
JSS Quant Portfolio - Global (EUR)	/fonds/wkn/986334
JSS Sustainable Equity - Europe	/fonds/wkn/973500
Julius Baer Multibond - Absolute Return Bond Fund	/fonds/wkn/A0CA6K
Julius Baer Multibond - Absolute Return Bond Fund	/fonds/wkn/A0CA6L
Julius Baer Multibond - Absolute Return Bond Fund Plus	/fonds/wkn/A0J2Y4
Julius Baer Multibond - Absolute Return Emerging Bond Fund	/fonds/wkn/A0NAS7
Julius Baer Multibond - Credit Opportunities Bond Fund	/fonds/wkn/164229
Julius Baer Multibond - Credit Opportunities Bond Fund	/fonds/wkn/164230
Julius Baer Multibond - Dollar Bond Fund	/fonds/wkn/971971
Julius Baer Multibond - Euro Bond Fund	/fonds/wkn/971969
Julius Baer Multibond - Euro Bond Fund	/fonds/wkn/971872
Julius Baer Multibond - Euro Government Bond Fund	/fonds/wkn/926081
Julius Baer Multibond - Euro Government Bond Fund	/fonds/wkn/926080
Julius Baer Multibond - Local Emerging Bond Fund	/fonds/wkn/A0J2ZL
Julius Baer Multibond - Local Emerging Bond Fund	/fonds/wkn/A0J2ZK
Julius Baer Multibond - Local Emerging Bond Fund	/fonds/wkn/933784
Julius Baer Multibond - SWISS FRANC BOND FUND	/fonds/wkn/971975
Julius Baer Multibond - Total Return Bond Fund	/fonds/wkn/972910
Julius Baer Multicash - MONEY MARKET FUND EURO	/fonds/wkn/971976
Julius Baer Multicooperation - Julius Baer Strategy Balanced	/fonds/wkn/921719
Julius Baer Multicooperation - Julius Baer Strategy Balanced	/fonds/wkn/921722
Julius Baer Multicooperation - JULIUS BAER STRATEGY BALANCED	/fonds/wkn/973836
Julius Baer Multicooperation - Julius Baer Strategy Growth (	/fonds/wkn/933901
Julius Baer Multicooperation - Julius Baer Strategy Growth (	/fonds/wkn/933902
Julius Baer Multicooperation - Julius Baer Strategy Growth (	/fonds/wkn/933903
Julius Baer Multicooperation - Julius Baer Strategy Income (	/fonds/wkn/921723
Julius Baer Multicooperation - Julius Baer Strategy Income (	/fonds/wkn/921725
Julius Baer Multicooperation - Julius Baer Strategy Income (	/fonds/wkn/921726
Julius Baer Multicooperation - Julius Baer Strategy Income (	/fonds/wkn/250822
Julius Baer Multipartner - KONWAVE GOLD EQUITY FUND 	/fonds/wkn/757324
Julius Baer Multipartner - RobecoSAM Sustainable Water Fund	/fonds/wkn/763763
Julius Baer Multistock - Absolute Return Europe Equity Fund	/fonds/wkn/A1C6L4
Julius Baer Multistock - Central Europe Stock Fund	/fonds/wkn/602225
Julius Baer Multistock - Central Europe Stock Fund	/fonds/wkn/602226
Julius Baer Multistock - Euroland Value Stock Fund	/fonds/wkn/926083
Julius Baer Multistock - Euroland Value Stock Fund	/fonds/wkn/926082
Julius Baer Multistock - EUROPE SMALL & MID CAP STOCK FUND	/fonds/wkn/989016
Julius Baer Multistock - EUROPE SMALL & MID CAP STOCK FUND	/fonds/wkn/989017
Julius Baer Multistock - EUROPE STOCK FUND	/fonds/wkn/971983
Julius Baer Multistock - EUROPE STOCK FUND	/fonds/wkn/971984
Julius Baer Multistock - German Value Stock Fund	/fonds/wkn/921837
Julius Baer Multistock - German Value Stock Fund	/fonds/wkn/973019
Julius Baer Multistock - German Value Stock Fund	/fonds/wkn/973020
Julius Baer Multistock - Global Equity Income Fund	/fonds/wkn/989595
Julius Baer Multistock - Global Equity Income Fund	/fonds/wkn/989594
Julius Baer Multistock - Japan Stock Fund	/fonds/wkn/972686
Julius Baer Multistock - Luxury Brands Fund	/fonds/wkn/A0NCNT
Julius Baer Multistock - SWISS STOCK FUND	/fonds/wkn/971986
Julius Baer Multistock - US LEADING STOCK FUND	/fonds/wkn/971982
Julius Baer Multistock - US Value Stock Fund	/fonds/wkn/797940
Jyske Invest Balanced Strategy	/fonds/wkn/A0B73A
Jyske Invest Stable Strategy	/fonds/wkn/A0B729
KanAm grundinvest Fonds	/fonds/wkn/679180
KANAM SPEZIAL GRUNDINVEST FONDS	/fonds/wkn/A0CARS
KANAM US GRUNDINVEST FONDS	/fonds/wkn/679181
KASSELER BANK UNION SELECT	/fonds/wkn/531449
KATHREIN EURO BOND A	/fonds/wkn/A0HGT7
KATHREIN EURO BOND T	/fonds/wkn/A0DJ9C
KBC Bonds Corporates Euro	/fonds/wkn/921408
KBC Bonds Corporates Euro	/fonds/wkn/921409
KBC Bonds Emerging Markets	/fonds/wkn/675673
KBC Bonds High Interest	/fonds/wkn/974100
KBC Bonds Inflation-Linked Bonds	/fonds/wkn/931721
KBC Eco Fund Alternative Energy	/fonds/wkn/A0JJ51
KBC Eco Fund Alternative Energy	/fonds/wkn/A0B6LF
KBC Eco Fund Climate Change	/fonds/wkn/A0MKZN
KBC Eco Fund Climate Change	/fonds/wkn/A0MKZM
KBC Eco Fund Water	/fonds/wkn/A0F6Z0
KBC Eco Fund Water	/fonds/wkn/A0JJ52
KBC Eco Fund World	/fonds/wkn/A0JJ55
KBC Equity Europe Thes	/fonds/wkn/974351
KBC Equity Fund Bric	/fonds/wkn/A0MRL7
KBC Equity Fund Buyback America	/fonds/wkn/A0JKLY
KBC Equity Fund Buyback Europe	/fonds/wkn/A0B6LC
KBC Equity Fund Euro Cyclicals	/fonds/wkn/723482
KBC EQUITY FUND FOOD & BEVERAGES 	/fonds/wkn/723109
KBC Equity Fund Latin America	/fonds/wkn/974868
KBC Equity Fund New Asia	/fonds/wkn/550874
KBC Equity Fund Oil C EUR	/fonds/wkn/A0DM6P
KBC Equity Fund Turkey	/fonds/wkn/A0MRMD
KBC Equity Latin America Thes	/fonds/wkn/974354
KBC Equity New Asia Thes	/fonds/wkn/974353
KEPLER Ethik Aktienfonds 	/fonds/wkn/693474
KEPLER Ethik Aktienfonds 	/fonds/wkn/693479
KEPLER Ethik Rentenfonds	/fonds/wkn/690005
KEPLER Ethik Rentenfonds 	/fonds/wkn/690004
KEPLER Europa Rentenfonds	/fonds/wkn/632988
KEPLER High Grade Corporate Rentenfonds	/fonds/wkn/A0EANE
KEPLER Liquid Rentenfonds 	/fonds/wkn/164689
KEPLER Vorsorge Mixfonds	/fonds/wkn/921829
KEPLER Vorsorge Rentenfonds	/fonds/wkn/921827
KEPPLER EMERGING MARKETS LBB INVEST	/fonds/wkn/A0ERYQ
KEPPLER GLOBAL VALUE LBB INVEST	/fonds/wkn/A0JKNP
KEPPLER LINGOHR GLOBAL EQUITY	/fonds/wkn/A0JDCH
Klassik Strategie Wachstum	/fonds/wkn/989221
KONZEPT PRIVAT	/fonds/wkn/976691
KONZEPT PRO SELECT	/fonds/wkn/978054
KSAM Einkommen Aktiv	/fonds/wkn/A0Q92X
Lacuna - Adamant Asia Pacific Health	/fonds/wkn/A0JEKR
Lacuna - Adamant Global Healthcare	/fonds/wkn/A0Q8LU
Lacuna - Adamant Global Healthcare - P	/fonds/wkn/A1XBPD
LAPLACE EUROLAND EQUITY	/fonds/wkn/A0HGMJ
Latin American Equity Fund	/fonds/wkn/A0MWQF
LAZARD EMERGING WORLD USD	/fonds/wkn/986493
Lazard European Equity Fund	/fonds/wkn/986152
Lazard European HighYield 	/fonds/wkn/531901
Lazard UK Equity Fund	/fonds/wkn/986159
LBBW Aktien Deutschland	/fonds/wkn/848465
LBBW Aktien Europa	/fonds/wkn/978022
LBBW Balance CR20	/fonds/wkn/989698
LBBW Balance CR40	/fonds/wkn/989699
LBBW Balance CR75	/fonds/wkn/989700
LBBW Dividenden Strategie Euroland	/fonds/wkn/A0NAUL
LBBW Dividenden Strategie Euroland	/fonds/wkn/A0NAUM
LBBW Dividenden Strategie Euroland	/fonds/wkn/978041
LBBW Dividenden Strategie Euroland	/fonds/wkn/A0NAUN
LBBW Dividenden Strategie Europa	/fonds/wkn/A0DNHW
LBBW Dividenden Strategie Small & MidCaps	/fonds/wkn/A0KEYR
LBBW Equity Select	/fonds/wkn/A0LGCX
LBBW FondsPortfolio Kontinuitaet	/fonds/wkn/978051
LBBW FondsPortfolio Rendite	/fonds/wkn/978052
LBBW FondsPortfolio Wachstum	/fonds/wkn/978053
LBBW Geldmarktfonds 	/fonds/wkn/976683
LBBW Global Warming	/fonds/wkn/A0KEYM
LBBW Multi Global 	/fonds/wkn/976688
LBBW Nachhaltigkeit Aktien	/fonds/wkn/A0JM0Q
LBBW Opti Return	/fonds/wkn/A0LGC0
LBBW RentaMax 	/fonds/wkn/532614
LBBW Renten Euro Flex	/fonds/wkn/976696
LBBW Rohstoffe & Ressourcen	/fonds/wkn/532648
LBBW Total Return Dynamic	/fonds/wkn/A0LGC1
LBBW Zyklus Strategie	/fonds/wkn/A0JM0M
LBBW Zyklus Strategie	/fonds/wkn/A0RA06
Legg Mason Brandywine Global Fixed Income Fund	/fonds/wkn/A0M5CQ
Legg Mason ClearBridge Growth Fund	/fonds/wkn/A0B9K3
Legg Mason ClearBridge Value Fund	/fonds/wkn/921393
Legg Mason Opportunity Fund	/fonds/wkn/A0X843
Legg Mason QS MV Asia Pacific ex Japan Equity Growth and Inc	/fonds/wkn/A0B9K1
Legg Mason QS MV European Equity Growth and Income Fund	/fonds/wkn/814046
Legg Mason Royce US Small Cap Opportunity Fund	/fonds/wkn/814047
Legg Mason Royce US Smaller Companies Fund	/fonds/wkn/A0DKVR
Legg Mason Western Asset Asian Opportunities Fund	/fonds/wkn/A0NFTT
Legg Mason Western Asset U.S. Core Bond Fund	/fonds/wkn/814042
LGT Bond Fund (USD)	/fonds/wkn/964793
LGT Bond Fund Global Inflation Linked (EUR)	/fonds/wkn/964795
LGT Money Market Fund (EUR)	/fonds/wkn/964803
LGT Multi Manager Bond Emerging Markets (USD)	/fonds/wkn/A0LD7E
LGT Multi Manager Bond High Yield (USD)	/fonds/wkn/A0LD7B
LGT Multi Manager Equity Asia ex Japan (USD)	/fonds/wkn/A0LEUR
LGT Multi Manager Equity Emerging Markets (USD)	/fonds/wkn/A0LEUQ
LGT Multi Manager Equity Europe (EUR)	/fonds/wkn/A0LC43
LGT Multi Manager Equity Japan (JPY)	/fonds/wkn/A0LEUP
LGT Multi Manager Equity North America (USD)	/fonds/wkn/A0LEUN
LGT Strategy 2 Years (EUR)	/fonds/wkn/964808
LGT Strategy 3 Years 	/fonds/wkn/964810
LGT Strategy 4 Years 	/fonds/wkn/964812
LGT Strategy 5 Years 	/fonds/wkn/A0B8LC
LGT Sustainable Impact Europe Equity Fund (EUR)	/fonds/wkn/964801
LGT Sustainable Impact Global Bond Fund (EUR)	/fonds/wkn/A0YF5B
LILUX RENT	/fonds/wkn/973677
LINGOHR-AMERIKA-SYSTEMATIC-LBB-INVEST	/fonds/wkn/847943
LINGOHR-ASIEN-SYSTEMATIC-LBB-INVEST	/fonds/wkn/847938
LINGOHR-EUROPA-SYSTEMATIC-LBB-INVEST	/fonds/wkn/532009
LINGOHR-SYSTEMATIC-LBB-INVEST	/fonds/wkn/977479
LO Funds - Europe	/fonds/wkn/987836
LO Funds - Europe High Conviction P D	/fonds/wkn/987837
LO Funds - World Gold Expertise	/fonds/wkn/813927
LO Funds - World Gold Expertise	/fonds/wkn/813929
LO Funds - World Gold Expertise	/fonds/wkn/813930
LO Funds - World Gold Expertise (EUR) P	/fonds/wkn/813928
LOYS FCP- LOYS GLOBAL L/S	/fonds/wkn/A1JRB8
LOYS Sicav - LOYS Global	/fonds/wkn/926229
LUPUS ALPHA ALL OPPORTUNITIES FUND	/fonds/wkn/A0M99W
Lupus alpha Smaller Euro Champions	/fonds/wkn/974563
Lupus alpha Smaller Euro Champions	/fonds/wkn/940639
Lupus alpha Smaller German Champions	/fonds/wkn/974564
LUX PORTFOLIO DEFENSIVE	/fonds/wkn/750766
Lyxor ETF Daily Leveraged Bund	/fonds/wkn/LYX0L9
Lyxor ETF DAX	/fonds/wkn/LYX0AC
Lyxor ETF EuroMTS 1-3Y	/fonds/wkn/A0HGFC
Lyxor ETF EuroMTS 10-15Y	/fonds/wkn/A0DM6N
Lyxor ETF EuroMTS 3-5Y	/fonds/wkn/A0DKMB
Lyxor ETF EuroMTS Global	/fonds/wkn/A0B9ED
Lyxor ETF EuroMTS Inflation Linked	/fonds/wkn/A0F7AM
Lyxor ETF LevDAX	/fonds/wkn/LYX0AD
Lyxor ETF S&P 500	/fonds/wkn/LYX0FS
LYXOR ETF SG Global Quality Income	/fonds/wkn/LYX0PP
M & W Invest M & W Capital	/fonds/wkn/634782
M & W Privat	/fonds/wkn/A0LEXD
M&G AMERICAN 	/fonds/wkn/797753
M&G Asian Fund	/fonds/wkn/797751
M&G Corporate Bond Fund	/fonds/wkn/806087
M&G EUROPEAN CORPORATE BOND A	/fonds/wkn/157024
M&G European Fund	/fonds/wkn/798470
M&G European High Yield Bond Fund	/fonds/wkn/806085
M&G European Index Tracker Fund	/fonds/wkn/798474
M&G European Smaller Companies Fund	/fonds/wkn/798475
M&G Global Basics Fund	/fonds/wkn/A0MLUU
M&G Global Basics Fund	/fonds/wkn/797735
M&G Global Dividend Fund	/fonds/wkn/A0Q349
M&G Global Dividend Fund	/fonds/wkn/A1WZWT
M&G Global Growth Fund	/fonds/wkn/797745
M&G Global Leaders Fund	/fonds/wkn/797739
M&G Japan Fund	/fonds/wkn/797747
M&G Japan Smaller Companies Fund	/fonds/wkn/797749
M&G Optimal Income Fund	/fonds/wkn/A0MND8
M&G Pan European Fund	/fonds/wkn/798472
M&G Recovery Fund	/fonds/wkn/806092
Macquarie Bonds High Quality	/fonds/wkn/575781
Macquarie MS Bonds Global Corporates	/fonds/wkn/577528
Macquarie MS Equities Emerging Markets	/fonds/wkn/575756
Macquarie MS Equities North America	/fonds/wkn/575784
Macquarie MS Equities Pacific Rim	/fonds/wkn/575753
Macquarie MS Equities Western Europe	/fonds/wkn/575783
Macquarie Portfolio Three	/fonds/wkn/A0DQNJ
Macquarie SR Plus 	/fonds/wkn/575755
Magna Africa Fund	/fonds/wkn/A0H0MB
Magna Africa Fund	/fonds/wkn/A0H0MA
Magna Global Emerging Markets	/fonds/wkn/912158
MAINFIRST CLASSIC STOCK C	/fonds/wkn/722756
MainFirst Classic Stock Fund	/fonds/wkn/722755
MainFirst Top European Ideas Fund	/fonds/wkn/A0MVL0
Major Markets High Value	/fonds/wkn/972580
Mandarine Unique Small & Mid Caps Europa	/fonds/wkn/A1CWBQ
Mandarine Valeur	/fonds/wkn/A0RF7M
Market Access DAXglobal Asia Index Fund	/fonds/wkn/A0MU3S
Market Access DAXglobal BRIC Index Fund	/fonds/wkn/A0MU3U
Market Access DAXglobal Russia Index Fund	/fonds/wkn/A0MU3V
Market Access Jim Rogers International Commodity Index Fund	/fonds/wkn/A0JK68
Market Access NYSE Arca Gold Bugs Index Fund	/fonds/wkn/A0MMBG
Market Access RICI-Agriculture Indexfonds	/fonds/wkn/A0MMBJ
Market Access RICI-Metals Indexfonds	/fonds/wkn/A0MMBH
MARS-5 MultiAsset LBB-INVEST	/fonds/wkn/977483
ME Fonds - Special Values	/fonds/wkn/663307
MEAG EuroBalance	/fonds/wkn/975745
MEAG EuroErtrag	/fonds/wkn/978273
MEAG EuroFlex	/fonds/wkn/975748
MEAG EuroInvest	/fonds/wkn/975433
MEAG EuroKapital	/fonds/wkn/975746
MEAG EuroRent	/fonds/wkn/975744
MEAG GlobalBalance DF	/fonds/wkn/978276
MEAG GlobalChance DF	/fonds/wkn/978278
MEAG Nachhaltigkeit	/fonds/wkn/161999
MEAG ProInvest	/fonds/wkn/975411
MEINL EQUITY AUSTRIA	/fonds/wkn/A0D86Z
MERIDIO FUNDS - MERIDIO ARAB WORLD	/fonds/wkn/A0LBQE
Metzler Aktien Deutschland	/fonds/wkn/975223
Metzler Aktien Europa	/fonds/wkn/975222
Metzler Eastern Europe	/fonds/wkn/577999
